index,Airport Name,City,Country,three-digit code,four_digit,l1,l2
5927,Cibao International Airport,Santiago,Dominican Republic,STI,MDST,19.40609932,-70.60469818
5928,Rosecrans Memorial Airport,Rosecrans,United States,STJ,KSTJ,39.77190018,-94.90969849
5929,Sterling Municipal Airport,Sterling,United States,STK,KSTK,40.61529922,-103.2649994
5930,Lambert St Louis International Airport,St. Louis,United States,STL,KSTL,38.74869919,-90.37000275
5931,Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,SBSN,-2.424721956,-54.78583145
5932,London Stansted Airport,London,United Kingdom,STN,EGSS,51.88499832,0.2349999994
5933,St Paul Downtown Holman Field,St. Paul,United States,STP,KSTP,44.93450165,-93.05999756
5934,Stuttgart Airport,Stuttgart,Germany,STR,EDDS,48.68989944,9.221960068
5935,Charles M. Schulz Sonoma County Airport,Santa Rosa,United States,STS,KSTS,38.50899887,-122.8130035
5936,Cyril E. King Airport,St. Thomas,Virgin Islands,STT,TIST,18.33729935,-64.9733963
5937,Santa Cruz Airport,Rio De Janeiro,Brazil,STU,SBSC,-22.93239975,-43.71910095
5938,Surat Airport,Surat,India,STV,VASU,21.1140995,72.7417984
5939,Stavropol Shpakovskoye Airport,Stavropol,Russia,STW,URMT,45.10919952,42.1128006
5940,Henry E Rohlsen Airport,St. Croix Island,Virgin Islands,STX,TISX,17.70190048,-64.79859924
5941,Nueva Hesperides International Airport,Salto,Uruguay,STY,SUSO,-31.43849945,-57.98529816
5942,Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,SWST,-10.46472168,-50.51861191
5943,Witham Field,Stuart,United States,SUA,KSUA,27.18169975,-80.22109985
5944,Juanda International Airport,Surabaya,Indonesia,SUB,WARR,-7.379829884,112.7870026
5945,Lamezia Terme Airport,Lamezia,Italy,SUF,LICA,38.905399,16.2423
5946,Surigao Airport,Sangley Point,Philippines,SUG,RPMS,9.755838326,125.4809475
5947,Sukhumi Dranda Airport,Sukhumi,Georgia,SUI,UGSS,42.85820007,41.12810135
5948,Satu Mare Airport,Satu Mare,Romania,SUJ,LRSM,47.70330048,22.88570023
5949,Sui Airport,Sui,Pakistan,SUL,OPSU,28.64509964,69.17690277
5950,Friedman Memorial Airport,Hailey,United States,SUN,KSUN,43.50439835,-114.2959976
5951,Summer Beaver Airport,Summer Beaver,Canada,SUR,CJV7,52.70859909,-88.54190063
5952,Spirit of St Louis Airport,Null,United States,SUS,KSUS,38.66210175,-90.65200043
5953,Brunswick County Airport,Oak Island,United States,SUT,KSUT,33.9292984,-78.07499695
5954,Travis Air Force Base,Fairfield,United States,SUU,KSUU,38.26269913,-121.927002
5955,Nausori International Airport,Nausori,Fiji,SUV,NFNA,-18.04330063,178.5590057
5956,Sioux Gateway Col. Bud Day Field,Sioux City,United States,SUX,KSUX,42.40259933,-96.38439941
5957,Suntar Airport,Suntar,Russia,SUY,UENS,62.18500137,117.6350021
5958,Saline County Regional Airport,Benton,United States,SUZ,KSUZ,34.59059906,-92.47940063
5959,Savoonga Airport,Savoonga,United States,SVA,PASA,63.68640137,-170.4929962
5960,Sambava Airport,Sambava,Madagascar,SVB,FMNS,-14.27859974,50.17470169
5961,E. T. Joshua Airport,Kingstown,Saint Vincent and the Grenadines,SVD,TVSV,13.14430046,-61.21089935
5962,Stavanger Airport Sola,Stavanger,Norway,SVG,ENZV,58.87670135,5.63778019
5963,Statesville Regional Airport,Statesville,United States,SVH,KSVH,35.76530075,-80.9539032
5964,Eduardo Falla Solano Airport,San Vincente De Caguan,Colombia,SVI,SKSV,2.15217,-74.7663
5965,Svolvær Helle Airport,Svolvær,Norway,SVJ,ENSH,68.24330139,14.66919994
5966,Savonlinna Airport,Savonlinna,Finland,SVL,EFSA,61.94309998,28.94510078
5967,Hunter Army Air Field,Hunter Aaf,United States,SVN,KSVN,32.00999832,-81.14569855
5968,Sheremetyevo International Airport,Moscow,Russia,SVO,UUEE,55.972599,37.4146
5969,Kuito Airport,Kuito,Angola,SVP,FNKU,-12.40460014,16.94739914
5970,Sevilla Airport,Sevilla,Spain,SVQ,LEZL,37.41799927,-5.893109798
5971,Savusavu Airport,Savusavu,Fiji,SVU,NFNS,-16.80279922,179.3410034
5972,Sparrevohn LRRS Airport,Sparrevohn,United States,SVW,PASV,61.09740067,-155.5740051
5973,Koltsovo Airport,Yekaterinburg,Russia,SVX,USSS,56.74309921,60.80270004
5974,San Antonio Del Tachira Airport,San Antonio,Venezuela,SVZ,SVSA,7.840829849,-72.43969727
5975,Jieyang Chaoshan International Airport,Shantou,China,SWA,ZGOW,23.552,116.5033
5976,Stawell Airport,,Australia,SWC,YSWL,-37.07170105,142.7409973
5977,Seward Airport,Seward,United States,SWD,PAWD,60.12689972,-149.4190063
5978,Stewart International Airport,Newburgh,United States,SWF,KSWF,41.5041008,-74.10479736
5979,Swan Hill Airport,Swan Hill,Australia,SWH,YSWH,-35.37580109,143.5330048
5980,Southwest Bay Airport,Malekula Island,Vanuatu,SWJ,NVSX,-16.4864,167.4472
5981,Swakopmund Airport,Swakopmund,Namibia,SWP,FYSM,-22.66189957,14.56809998
5982,Sumbawa Besar Airport,Sumbawa Island,Indonesia,SWQ,WADS,-8.489040375,117.4120026
5983,Swansea Airport,Swansea,United Kingdom,SWS,EGFH,51.6053009,-4.067830086
5984,Strezhevoy Airport,Strezhevoy,Russia,SWT,UNSS,60.70940018,77.66000366
5985,Suwon Airport,Suwon,South Korea,SWU,RKSW,37.23939896,127.0070038
5986,Shakawe Airport,Shakawe,Botswana,SWX,FBSW,-18.37389946,21.83259964
5987,Strasbourg Airport,Strasbourg,France,SXB,LFST,48.53829956,7.628230095
5988,West Sale Airport,Sale,Australia,SXE,YWSL,-38.090827,146.965335
5989,Berlin-Schönefeld International Airport,Berlin,Germany,SXF,EDDB,52.38000107,13.52250004
5990,Shanshan Airport,Shanshan,China,SXJ,ZWSS,42.9117012,90.24749756
5991,Saumlaki/Olilit Airport,Saumlaki,Indonesia,SXK,WAPI,-7.988609791,131.3059998
5992,Sligo Airport,Sligo,Ireland,SXL,EISG,54.28020096,-8.599209785
5993,Princess Juliana International Airport,Philipsburg,Netherlands Antilles,SXM,TNCM,18.04100037,-63.10889816
5994,Sua Pan Airport,Sowa,Botswana,SXN,FBSN,-20.5534,26.115801
5995,São Félix do Araguaia Airport,Sao Felix do Araguaia,Brazil,SXO,SWFX,-11.63239956,-50.6896019
5996,Soldotna Airport,Soldotna,United States,SXQ,PASX,60.47570038,-151.0339966
5997,Sheikh ul Alam Airport,Srinagar,India,SXR,VISR,33.98709869,74.77420044
5998,São Félix do Xingu Airport,Sao Felix do Xingu,Brazil,SXX,SNFX,-6.6413,-51.9523
5999,Sydney Kingsford Smith International Airport,Sydney,Australia,SYD,YSSY,-33.94609833,151.177002
6000,Syangboche Airport,Syangboche,Nepal,SYH,VNSB,27.8112,86.7124
6001,Pu'er Simao Airport,Simao,China,SYM,ZPSM,22.793301,100.959
6002,Shonai Airport,Shonai,Japan,SYO,RJSY,38.81219864,139.7870026
6003,Tobias Bolanos International Airport,San Jose,Costa Rica,SYQ,MRPV,9.957050323,-84.13980103
6004,Syracuse Hancock International Airport,Syracuse,United States,SYR,KSYR,43.11119843,-76.10630035
6005,Warraber Island Airport,Sue Islet,Australia,SYU,YWBS,-10.20829964,142.8249969
6006,Sehwan Sharif Airport,Sehwan Sharif,Pakistan,SYW,OPSN,26.47310066,67.71720123
6007,Sanya Phoenix International Airport,Sanya,China,SYX,ZJSY,18.30290031,109.4120026
6008,Stornoway Airport,Stornoway,United Kingdom,SYY,EGPO,58.21559906,-6.331110001
6009,Shiraz Shahid Dastghaib International Airport,Shiraz,Iran,SYZ,OISS,29.53919983,52.58980179
6010,Soyo Airport,Soyo,Angola,SZA,FNSO,-6.141089916,12.37180042
6011,Sultan Abdul Aziz Shah International Airport,Kuala Lumpur,Malaysia,SZB,WMSA,3.130579948,101.5490036
6012,Samsun Çarşamba Airport,Samsun,Turkey,SZF,LTFH,41.254501,36.567101
6013,Salzburg Airport,Salzburg,Austria,SZG,LOWS,47.79330063,13.00430012
6014,Skukuza Airport,Skukuza,South Africa,SZK,FASZ,-24.96089935,31.58869934
6015,Whiteman Air Force Base,Knobnoster,United States,SZL,KSZL,38.7303009,-93.54789734
6016,Ryans Creek Aerodrome,Stewart Island,New Zealand,SZS,NZRC,-46.89970016,168.1009979
6017,San Cristobal de las Casas Airport,San Cristobal de las Casas,Mexico,SZT,MMSC,16.69029999,-92.53009796
6018,Suzhou Guangfu Airport,Suzhou,China,SZV,ZSSZ,31.2631,120.401001
6019,Schwerin Parchim Airport,Parchim,Germany,SZW,EDOP,53.426998,11.7834
6020,Shenzhen Bao'an International Airport,Shenzhen,China,SZX,ZGSZ,22.63929939,113.810997
6021,Szczytno-Szymany International Airport,Szczytno-Szymany,Poland,SZY,EPSY,53.48189926,20.93770027
6022,"Szczecin-Goleniów \Solidarność""Airport""""""",Szczecin,Poland,SZZ,EPSC,53.58470154,14.90219975
6023,Tobago-Crown Point Airport,Scarborough,Trinidad and Tobago,TAB,TTCP,11.14970016,-60.8321991
6024,Daniel Z. Romualdez Airport,Tacloban,Philippines,TAC,RPVA,11.2276001,125.0279999
6025,Daegu Airport,Taegu,South Korea,TAE,RKTN,35.89410019,128.6589966
6026,Tafaraoui Airport,Oran,Algeria,TAF,DAOL,35.54240036,-0.5322780013
6027,Tagbilaran Airport,Tagbilaran,Philippines,TAG,RPVT,9.664079666,123.8529968
6028,Tanna Airport,Tanna,Vanuatu,TAH,NVVW,-19.45509911,169.223999
6029,Ta'izz International Airport,Taiz,Yemen,TAI,OYTZ,13.68599987,44.13909912
6030,Takamatsu Airport,Takamatsu,Japan,TAK,RJOT,34.21419907,134.0160065
6031,General Francisco Javier Mina International Airport,Tampico,Mexico,TAM,MMTM,22.29640007,-97.86589813
6032,Taunton Municipal King Field,Taunton,United States,TAN,KTAN,41.87440109,-71.01660156
6033,Liuting Airport,Qingdao,China,TAO,ZSQD,36.26610184,120.3740005
6034,Tapachula International Airport,Tapachula,Mexico,TAP,MMTP,14.79430008,-92.37000275
6035,"Taranto-Grottaglie \Marcello Arlotta""Airport""""""",Grottaglie,Italy,TAR,LIBG,40.517502,17.4032
6036,Tashkent International Airport,Tashkent,Uzbekistan,TAS,UTTT,41.25790024,69.28119659
6037,Poprad-Tatry Airport,Poprad,Slovakia,TAT,LZTT,49.07360077,20.24110031
6038,Tartu Airport,Tartu,Estonia,TAY,EETU,58.30749893,26.69039917
6039,Daşoguz Airport,Dasoguz,Turkmenistan,TAZ,UTAT,41.761101,59.826698
6040,Dong Tac Airport,Tuy Hoa,Vietnam,TBB,VVTH,13.04959965,109.3339996
6041,Tabiteuea North Airport,Tabiteuea North,Kiribati,TBF,NGTE,-1.224470019,174.776001
6042,Tabubil Airport,Tabubil,Papua New Guinea,TBG,AYTB,-5.278610229,141.2259979
6043,Tugdan Airport,Romblon,Philippines,TBH,RPVU,12.31099987,122.0849991
6044,Tabarka 7 Novembre Airport,Tabarka,Tunisia,TBJ,DTKA,36.97999954,8.876939774
6045,Waynesville-St. Robert Regional Forney field,Fort Leonardwood,United States,TBN,KTBN,37.74160004,-92.14070129
6046,Tabora Airport,Tabora,Tanzania,TBO,HTTB,-5.07638979,32.83330154
6047,Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,Peru,TBP,SPME,-3.55253005,-80.38140106
6048,Tbilisi International Airport,Tbilisi,Georgia,TBS,UGTB,41.6692009,44.95470047
6049,Tabatinga Airport,Tabatinga,Brazil,TBT,SBTT,-4.255670071,-69.93579865
6050,Fua'amotu International Airport,Tongatapu,Tonga,TBU,NFTF,-21.24119949,-175.1499939
6051,Donskoye Airport,Tambow,Russia,TBW,UUOT,52.80609894,41.48279953
6052,Tabriz International Airport,Tabriz,Iran,TBZ,OITT,38.13389969,46.23500061
6053,Tennant Creek Airport,Tennant Creek,Australia,TCA,YTNK,-19.63439941,134.1829987
6054,Treasure Cay Airport,Treasure Cay,Bahamas,TCB,MYAT,26.74530029,-77.39129639
6055,Tucumcari Municipal Airport,Tucumcari,United States,TCC,KTCC,35.18280029,-103.6029968
6056,Tulcea Airport,Tulcea,Romania,TCE,LRTC,45.0625,28.71430016
6057,Tacheng Airport,Tacheng,China,TCG,ZWTC,46.67250061,83.34079742
6058,Tchibanga Airport,Tchibanga,Gabon,TCH,FOOT,-2.849999905,11.0170002
6059,Tuscaloosa Regional Airport,Tuscaloosa AL,United States,TCL,KTCL,33.22060013,-87.61139679
6060,McChord Air Force Base,Tacoma,United States,TCM,KTCM,47.13769913,-122.4759979
6061,Tehuacan Airport,Tehuacan,Mexico,TCN,MMHC,18.49720001,-97.41989899
6062,La Florida Airport,Tumaco,Colombia,TCO,SKCO,1.81442,-78.7492
6063,Taba International Airport,Taba,Egypt,TCP,HETB,29.58779907,34.77809906
6064,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,Peru,TCQ,SPTN,-18.05330086,-70.27580261
6065,Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,TCS,KTCS,33.23690033,-107.2720032
6066,Tengchong Tuofeng Airport,Tengchong,China,TCZ,ZUTC,24.93805556,98.48583333
6067,Teniente Av. Jorge Henrich Arauz Airport,Trinidad,Bolivia,TDD,SLTR,-14.81869984,-64.91799927
6068,Person County Airport,Roxboro,United States,TDF,KTDF,36.28490067,-78.98419952
6069,Tandag Airport,Tandag,Philippines,TDG,RPMW,9.072110176,126.1709976
6070,Tadjoura Airport,Tadjoura,Djibouti,TDJ,HDTJ,11.78299999,42.91699982
6071,Ak Bashat Airport,Taldykorgan,Kazakhstan,TDK,UAAT,42.88958,73.602004
6072,Héroes De Malvinas Airport,Tandil,Argentina,TDL,SAZT,-37.23740005,-59.22790146
6073,Theodore Airport,Theodore,Australia,TDR,YTDR,-24.99329948,150.0930023
6074,Trat Airport,Trat,Thailand,TDX,VTBO,12.27460003,102.3190002
6075,Tela Airport,Tela,Honduras,TEA,MHTE,15.7759,-87.4758
6076,Teterboro Airport,Teterboro,United States,TEB,KTEB,40.85010147,-74.06079865
6077,Thisted Airport,Thisted,Denmark,TED,EKTS,57.06880188,8.705220222
6078,Cheikh Larbi Tébessi Airport,Tebessa,Algeria,TEE,DABS,35.43159866,8.12071991
6079,Telfer Airport,Telfer,Australia,TEF,YTEF,-21.71500015,122.2289963
6080,Temora Airport,Temora,Australia,TEM,YTEM,-34.42139816,147.5119934
6081,Tongren Fenghuang Airport,Tongren,China,TEN,ZUTR,27.883333,109.308889
6082,Tekirdağ Çorlu Airport,Çorlu,Turkey,TEQ,LTBU,41.13819885,27.91909981
6083,Lajes Field,Lajes (terceira Island),Portugal,TER,LPLA,38.76179886,-27.09079933
6084,Chingozi Airport,Tete,Mozambique,TET,FQTT,-16.10479927,33.64020157
6085,Manapouri Airport,Manapouri,New Zealand,TEU,NZMO,-45.53310013,167.6499939
6086,Teruel Airport,Teruel,Spain,TEV,LETL,40.403,-1.2183
6087,Telluride Regional Airport,Telluride,United States,TEX,KTEX,37.9538002,-107.9079971
6088,Tezpur Airport,Tezpur,India,TEZ,VETZ,26.70910072,92.78469849
6089,Tefé Airport,Tefe,Brazil,TFF,SBTF,-3.382940054,-64.72409821
6090,Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,TFL,SNTO,-17.89229965,-41.5135994
6091,Tenerife Norte Airport,Tenerife,Spain,TFN,GCXO,28.48270035,-16.34149933
6092,Tenerife South Airport,Tenerife,Spain,TFS,GCTS,28.04450035,-16.57250023
6093,Podgorica Airport,Podgorica,Montenegro,TGD,LYPG,42.3594017,19.25189972
6094,Sultan Mahmud Airport,Kuala Terengganu,Malaysia,TGG,WMKN,5.382639885,103.1029968
6095,Tongoa Airport,Tongoa Island,Vanuatu,TGH,NVST,-16.89109993,168.5509949
6096,Tingo Maria Airport,Tingo Maria,Peru,TGI,SPGM,-9.133000374,-75.94999695
6097,Tiga Airport,Tiga,New Caledonia,TGJ,NWWA,-21.09609985,167.8040009
6098,Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,TGM,LRTM,46.46770096,24.41250038
6099,Latrobe Valley Airport,Morwell,Australia,TGN,YLTV,-38.207199,146.470001
6100,Tongliao Airport,Tongliao,China,TGO,ZBTL,43.556702,122.199997
6101,Touggourt Sidi Madhi Airport,Touggourt,Algeria,TGR,DAUK,33.06779861,6.088669777
6102,Tanga Airport,Tanga,Tanzania,TGT,HTTG,-5.09236002,39.07120132
6103,Toncontín International Airport,Tegucigalpa,Honduras,TGU,MHTG,14.06089973,-87.21720123
6104,Angel Albino Corzo International Airport,Tuxtla Gutierrez,Mexico,TGZ,MMTG,16.56360054,-93.02249908
6105,Senador Petrônio Portela Airport,Teresina,Brazil,THE,SBTE,-5.059939861,-42.82350159
6106,Berlin-Tempelhof International Airport,Berlin,Germany,THF,EDDI,52.47299957,13.40390015
6107,Thangool Airport,Biloela,Australia,THG,YTNG,-24.4939003,150.576004
6108,Tachileik Airport,Tachilek,Burma,THL,VYTL,20.48380089,99.93540192
6109,Trollhättan-Vänersborg Airport,Trollhattan,Sweden,THN,ESGT,58.31809998,12.34500027
6110,Thorshofn Airport,Thorshofn,Iceland,THO,BITN,66.21849823,-15.3355999
6111,Mehrabad International Airport,Teheran,Iran,THR,OIII,35.68920135,51.31340027
6112,Sukhothai Airport,Sukhothai,Thailand,THS,VTPO,17.23800087,99.81819916
6113,Thule Air Base,Thule,Greenland,THU,BGTL,76.53119659,-68.70320129
6114,Tahoua Airport,Tahoua,Niger,THZ,DRRT,14.8757,5.265359879
6115,Tirana International Airport Mother Teresa,Tirana,Albania,TIA,LATI,41.41469955,19.72060013
6116,Bou Chekif Airport,Tiaret,Algeria,TID,DAOB,35.34109879,1.463150024
6117,Tippi Airport,Tippi,Ethiopia,TIE,HATP,7.2024,35.415
6118,Ta’if Regional Airport,Taif,Saudi Arabia,TIF,OETF,21.483001,40.543442
6119,Tikehau Airport,Tikehau,French Polynesia,TIH,NTGC,-15.1196003,-148.2310028
6120,Tarin Kowt Airport,Tarin Kowt,Afghanistan,TII,OATN,32.60419846,65.86579895
6121,General Abelardo L. Rodríguez International Airport,Tijuana,Mexico,TIJ,MMTJ,32.54109955,-116.9700012
6122,Tinker Air Force Base,Oklahoma City,United States,TIK,KTIK,35.41469955,-97.38659668
6123,Moses Kilangin Airport,Timika,Indonesia,TIM,WABP,-4.528279781,136.8869934
6124,Tindouf Airport,Tindouf,Algeria,TIN,DAOF,27.7003994,-8.167099953
6125,Tripoli International Airport,Tripoli,Libya,TIP,HLLT,32.66350174,13.1590004
6126,Tinian International Airport,West Tinian,Northern Mariana Islands,TIQ,PGWT,14.99919987,145.6190033
6127,Tirupati Airport,Tirupeti,India,TIR,VOTP,13.63249969,79.54329681
6128,Timaru Airport,Timaru,New Zealand,TIU,NZTU,-44.30279922,171.2250061
6129,Tivat Airport,Tivat,Montenegro,TIV,LYTV,42.40470123,18.72330093
6130,Tacoma Narrows Airport,Tacoma,United States,TIW,KTIW,47.26789856,-122.5780029
6131,Space Coast Regional Airport,Titusville,United States,TIX,KTIX,28.51479912,-80.79920197
6132,Tidjikja Airport,Tidjikja,Mauritania,TIY,GQND,18.57010078,-11.42350006
6133,Tari Airport,Tari,Papua New Guinea,TIZ,AYTA,-5.84499979,142.947998
6134,Capitan Oriel Lea Plaza Airport,Tarija,Bolivia,TJA,SLTJ,-21.5557003,-64.70130157
6135,Warukin Airport,Tanjung-Borneo Island,Indonesia,TJG,WAON,-2.216559887,115.435997
6136,Tajima Airport,Toyooka,Japan,TJH,RJBT,35.51279831,134.7870026
6137,Plínio Alarcom Airport,Tres Lagoas,Brazil,TJL,SSTL,-20.75419998,-51.68420029
6138,Roshchino International Airport,Tyumen,Russia,TJM,USTR,57.1896019,65.32430267
6139,Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,Indonesia,TJQ,WIOD,-2.74571991,107.7549973
6140,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,TJS,WALG,2.835833333,117.3736111
6141,Kulob Airport,Kulyab,Tajikistan,TJU,UTDK,37.98809814,69.80500031
6142,Talkeetna Airport,Talkeetna,United States,TKA,PATK,62.32049942,-150.0939941
6143,Tiko Airport,Tiko,Cameroon,TKC,FKKC,4.089190006,9.3605299
6144,Takoradi Airport,Takoradi,Ghana,TKD,DGTK,4.89605999,-1.774760008
6145,Truckee Tahoe Airport,Truckee,United States,TKF,KTRK,39.31999969,-120.1399994
6146,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,WIAT,-5.240556,105.175556
6147,Collin County Regional At Mc Kinney Airport,DALLAS,United States,TKI,KTKI,33.17789841,-96.59049988
6148,Tok Junction Airport,Tok,United States,TKJ,PFTO,63.32949829,-142.9539948
6149,Chuuk International Airport,Chuuk,Micronesia,TKK,PTKK,7.461870193,151.8430023
6150,Tokunoshima Airport,Tokunoshima,Japan,TKN,RJKN,27.83639908,128.8809967
6151,Takapoto Airport,Takapoto,French Polynesia,TKP,NTGT,-14.70950031,-145.2460022
6152,Kigoma Airport,Kigoma,Tanzania,TKQ,HTKA,-4.8862,29.6709
6153,Tokushima Airport,Tokushima,Japan,TKS,RJOS,34.13280106,134.6069946
6154,Tak Airport,Tak,Thailand,TKT,VTPT,16.89599991,99.25330353
6155,Turku Airport,Turku,Finland,TKU,EFTU,60.51409912,22.26280022
6156,Takaroa Airport,Takaroa,French Polynesia,TKX,NTKR,-14.45580006,-145.0249939
6157,Teller Airport,Teller,United States,TLA,PATE,65.24040222,-166.3390045
6158,Licenciado Adolfo Lopez Mateos International Airport,Toluca,Mexico,TLC,MMTO,19.33709908,-99.56600189
6159,Limpopo Valley Airport,Tuli Lodge,Botswana,TLD,FBTL,-22.18919945,29.12689972
6160,Toliara Airport,Toliara,Madagascar,TLE,FMST,-23.38339996,43.72850037
6161,Tallahassee Regional Airport,Tallahassee,United States,TLH,KTLH,30.39649963,-84.35030365
6162,Sultan Bantilan Airport,Toli-Toli,Indonesia,TLI,WAMI,1.123428,120.793658
6163,Tatalina LRRS Airport,Tatalina,United States,TLJ,PATL,62.89440155,-155.977005
6164,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,EETN,59.41329956,24.83279991
6165,Zenata – Messali El Hadj Airport,Tlemcen,Algeria,TLM,DAON,35.01670074,-1.450000048
6166,Toulon-Hyères Airport,Hyeres,France,TLN,LFTH,43.09730148,6.146029949
6167,Turpan Jiaohe Airport,Turpan,China,TLQ,ZWTP,43.0308,89.0987
6168,Toulouse-Blagnac Airport,Toulouse,France,TLS,LFBO,43.629101,1.36382
6169,Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,SKTL,9.50945,-75.5854
6170,Ben Gurion International Airport,Tel-aviv,Israel,TLV,LLBG,32.01139832,34.88669968
6171,Panguilemo Airport,Talca,Chile,TLX,SCTL,-35.37779999,-71.60169983
6172,Henry Tift Myers Airport,Tifton,United States,TMA,KTMA,31.42900085,-83.4885025
6173,Kendall-Tamiami Executive Airport,Kendall-tamiami,United States,TMB,KTMB,25.64789963,-80.43280029
6174,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,WADT,-9.409720421,119.2440033
6175,Gustavo Vargas Airport,Tame,Colombia,TME,SKTM,6.45108,-71.7603
